Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","977","Meat, sheep","1997","1997","SLC","108360","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","977","Meat, sheep","1998","1998","SLC","116120","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","977","Meat, sheep","1999","1999","SLC","109560","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","977","Meat, sheep","2001","2001","SLC","171970","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","977","Meat, sheep","2002","2002","SLC","216280","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","977","Meat, sheep","2003","2003","SLC","233220","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","977","Meat, sheep","2004","2004","SLC","249040","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","977","Meat, sheep","2005","2005","SLC","279080","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","977","Meat, sheep","2006","2006","SLC","279476","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","977","Meat, sheep","2007","2007","SLC","329205","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","977","Meat, sheep","2008","2008","SLC","543979","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","977","Meat, sheep","1991","1991","USD","2462.3","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","977","Meat, sheep","1992","1992","USD","1930.8","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","977","Meat, sheep","1993","1993","USD","2706.5","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","977","Meat, sheep","1994","1994","USD","1523.9","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","977","Meat, sheep","1995","1995","USD","1292.8","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","977","Meat, sheep","1996","1996","USD","1056.5","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","977","Meat, sheep","1997","1997","USD","1241.4","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","977","Meat, sheep","1998","1998","USD","1449.8","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","977","Meat, sheep","1999","1999","USD","1186.5","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","977","Meat, sheep","2001","2001","USD","1546.1","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","977","Meat, sheep","2002","2002","USD","1793.7","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","977","Meat, sheep","2003","2003","USD","1804.8","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","977","Meat, sheep","2004","2004","USD","1874.1","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","977","Meat, sheep","2005","2005","USD","2125.9","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","977","Meat, sheep","2006","2006","USD","2172.3","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","977","Meat, sheep","2007","2007","USD","2616.7","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","977","Meat, sheep","2008","2008","USD","4588.8","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","299","Melonseed","1993","1993","LCU","29410","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","299","Melonseed","1994","1994","LCU","27800","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","299","Melonseed","1995","1995","LCU","31940","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","299","Melonseed","1996","1996","LCU","56270","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","299","Melonseed","1997","1997","LCU","71200","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","299","Melonseed","1998","1998","LCU","96240","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","299","Melonseed","1999","1999","LCU","70370","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","299","Melonseed","2001","2001","LCU","94390","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","299","Melonseed","2002","2002","LCU","92530","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","299","Melonseed","2003","2003","LCU","91410","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","299","Melonseed","2004","2004","LCU","99820","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","299","Melonseed","2005","2005","LCU","106780","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","299","Melonseed","2006","2006","LCU","157741","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","299","Melonseed","2007","2007","LCU","197850","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","299","Melonseed","2008","2008","LCU","216827","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","299","Melonseed","2009","2009","LCU","40730","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","299","Melonseed","2010","2010","LCU","44040","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","299","Melonseed","2011","2011","LCU","46200","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","299","Melonseed","2012","2012","LCU","47700","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","299","Melonseed","2013","2013","LCU","43200","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","299","Melonseed","1993","1993","SLC","29410","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","299","Melonseed","1994","1994","SLC","27800","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","299","Melonseed","1995","1995","SLC","31940","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","299","Melonseed","1996","1996","SLC","56270","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","299","Melonseed","1997","1997","SLC","71200","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","299","Melonseed","1998","1998","SLC","96240","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","299","Melonseed","1999","1999","SLC","70370","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","299","Melonseed","2001","2001","SLC","94390","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","299","Melonseed","2002","2002","SLC","92530","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","299","Melonseed","2003","2003","SLC","91410","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","299","Melonseed","2004","2004","SLC","99820","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","299","Melonseed","2005","2005","SLC","106780","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","299","Melonseed","2006","2006","SLC","157741","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","299","Melonseed","2007","2007","SLC","197850","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","299","Melonseed","2008","2008","SLC","216827","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","299","Melonseed","2009","2009","SLC","40730","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","299","Melonseed","2010","2010","SLC","44040","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","299","Melonseed","2011","2011","SLC","46200","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","299","Melonseed","2012","2012","SLC","47700","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","299","Melonseed","2013","2013","SLC","43200","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","299","Melonseed","1993","1993","USD","1332.9","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","299","Melonseed","1994","1994","USD","813.2","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","299","Melonseed","1995","1995","USD","474","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","299","Melonseed","1996","1996","USD","640.5","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","299","Melonseed","1997","1997","USD","815.7","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","299","Melonseed","1998","1998","USD","1201.6","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","299","Melonseed","1999","1999","USD","762.1","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","299","Melonseed","2001","2001","USD","848.6","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","299","Melonseed","2002","2002","USD","767.4","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","299","Melonseed","2003","2003","USD","707.4","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","299","Melonseed","2004","2004","USD","751.2","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","299","Melonseed","2005","2005","USD","813.4","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","299","Melonseed","2006","2006","USD","1226.1","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","299","Melonseed","2007","2007","USD","1572.6","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","299","Melonseed","2008","2008","USD","1829.1","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","299","Melonseed","2009","2009","USD","273.5","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","299","Melonseed","2010","2010","USD","293","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","299","Melonseed","2011","2011","USD","300.3","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","299","Melonseed","2012","2012","USD","302.9","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","299","Melonseed","2013","2013","USD","274.6","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","882","Milk, whole fresh cow","1991","1991","LCU","2170","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","882","Milk, whole fresh cow","1991","1991","SLC","2170","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","882","Milk, whole fresh cow","1991","1991","USD","219","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","79","Millet","1991","1991","LCU","3365","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","79","Millet","1992","1992","LCU","5681","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","79","Millet","1993","1993","LCU","6580","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","79","Millet","1994","1994","LCU","6180","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","79","Millet","1995","1995","LCU","9050","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","79","Millet","1996","1996","LCU","15670","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","79","Millet","1997","1997","LCU","19730","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","79","Millet","1998","1998","LCU","25370","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","79","Millet","1999","1999","LCU","17850","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","79","Millet","2001","2001","LCU","36860","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","79","Millet","2002","2002","LCU","44960","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","79","Millet","2003","2003","LCU","33170","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","79","Millet","2004","2004","LCU","37480","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","79","Millet","2005","2005","LCU","64800","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","79","Millet","2006","2006","LCU","49662","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","79","Millet","2007","2007","LCU","43834","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","79","Millet","2008","2008","LCU","73913","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","79","Millet","2009","2009","LCU","25930","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","79","Millet","2010","2010","LCU","41980","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","79","Millet","2011","2011","LCU","43620","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","79","Millet","2012","2012","LCU","45990","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","79","Millet","2013","2013","LCU","46620","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","79","Millet","1991","1991","SLC","3365","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","79","Millet","1992","1992","SLC","5681","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","79","Millet","1993","1993","SLC","6580","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","79","Millet","1994","1994","SLC","6180","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","79","Millet","1995","1995","SLC","9050","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","79","Millet","1996","1996","SLC","15670","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","79","Millet","1997","1997","SLC","19730","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","79","Millet","1998","1998","SLC","25370","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","79","Millet","1999","1999","SLC","17850","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","79","Millet","2001","2001","SLC","36860","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","79","Millet","2002","2002","SLC","44960","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","79","Millet","2003","2003","SLC","33170","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","79","Millet","2004","2004","SLC","37480","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","79","Millet","2005","2005","SLC","64800","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","79","Millet","2006","2006","SLC","49662","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","79","Millet","2007","2007","SLC","43834","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","79","Millet","2008","2008","SLC","73913","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","79","Millet","2009","2009","SLC","25930","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","79","Millet","2010","2010","SLC","41980","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","79","Millet","2011","2011","SLC","43620","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","79","Millet","2012","2012","SLC","45990","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","79","Millet","2013","2013","SLC","46620","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","79","Millet","1991","1991","USD","339.6","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","79","Millet","1992","1992","USD","328.4","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","79","Millet","1993","1993","USD","298.2","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","79","Millet","1994","1994","USD","180.8","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","79","Millet","1995","1995","USD","134.3","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","79","Millet","1996","1996","USD","178.4","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","79","Millet","1997","1997","USD","226","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","79","Millet","1998","1998","USD","316.7","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","79","Millet","1999","1999","USD","193.3","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","79","Millet","2001","2001","USD","331.4","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","79","Millet","2002","2002","USD","372.9","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","79","Millet","2003","2003","USD","256.7","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","79","Millet","2004","2004","USD","282","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","79","Millet","2005","2005","USD","493.6","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","79","Millet","2006","2006","USD","386","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","79","Millet","2007","2007","USD","348.4","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","79","Millet","2008","2008","USD","623.5","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","79","Millet","2009","2009","USD","174.1","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","79","Millet","2010","2010","USD","279.3","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","79","Millet","2011","2011","USD","283.5","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","79","Millet","2012","2012","USD","292","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","79","Millet","2013","2013","USD","296.4","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","254","Oil palm fruit","1991","1991","LCU","660","Fc","Calculated data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","254","Oil palm fruit","1992","1992","LCU","1012","Fc","Calculated data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","254","Oil palm fruit","1993","1993","LCU","2393.6","Fc","Calculated data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","254","Oil palm fruit","1994","1994","LCU","2955.7","Fc","Calculated data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","254","Oil palm fruit","1995","1995","LCU","7280.9","Fc","Calculated data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","254","Oil palm fruit","1996","1996","LCU","6690.2","Fc","Calculated data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","254","Oil palm fruit","1997","1997","LCU","5942.2","Fc","Calculated data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","254","Oil palm fruit","1998","1998","LCU","7652.7","Fc","Calculated data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","254","Oil palm fruit","1999","1999","LCU","9152","Fc","Calculated data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","254","Oil palm fruit","2001","2001","LCU","9678.4","Fc","Calculated data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","254","Oil palm fruit","2002","2002","LCU","12698.2","Fc","Calculated data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","254","Oil palm fruit","2010","2010","LCU","18096.8","Fc","Calculated data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","254","Oil palm fruit","2011","2011","LCU","19793.2","Fc","Calculated data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","254","Oil palm fruit","2012","2012","LCU","20259.6","Fc","Calculated data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","254","Oil palm fruit","2013","2013","LCU","20123.2","Fc","Calculated data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","254","Oil palm fruit","1991","1991","SLC","660","Fc","Calculated data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","254","Oil palm fruit","1992","1992","SLC","1012","Fc","Calculated data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","254","Oil palm fruit","1993","1993","SLC","2393.6","Fc","Calculated data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","254","Oil palm fruit","1994","1994","SLC","2955.7","Fc","Calculated data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","254","Oil palm fruit","1995","1995","SLC","7280.9","Fc","Calculated data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","254","Oil palm fruit","1996","1996","SLC","6690.2","Fc","Calculated data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","254","Oil palm fruit","1997","1997","SLC","5942.2","Fc","Calculated data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","254","Oil palm fruit","1998","1998","SLC","7652.7","Fc","Calculated data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","254","Oil palm fruit","1999","1999","SLC","9152","Fc","Calculated data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","254","Oil palm fruit","2001","2001","SLC","9678.4","Fc","Calculated data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","254","Oil palm fruit","2002","2002","SLC","12698.2","Fc","Calculated data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","254","Oil palm fruit","2010","2010","SLC","18096.8","Fc","Calculated data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","254","Oil palm fruit","2011","2011","SLC","19793.2","Fc","Calculated data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","254","Oil palm fruit","2012","2012","SLC","20259.6","Fc","Calculated data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","254","Oil palm fruit","2013","2013","SLC","20123.2","Fc","Calculated data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","254","Oil palm fruit","1991","1991","USD","66.6","Fc","Calculated data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","254","Oil palm fruit","1992","1992","USD","58.5","Fc","Calculated data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","254","Oil palm fruit","1993","1993","USD","108.5","Fc","Calculated data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","254","Oil palm fruit","1994","1994","USD","86.5","Fc","Calculated data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","254","Oil palm fruit","1995","1995","USD","108","Fc","Calculated data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","254","Oil palm fruit","1996","1996","USD","76.2","Fc","Calculated data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","254","Oil palm fruit","1997","1997","USD","68.1","Fc","Calculated data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","254","Oil palm fruit","1998","1998","USD","95.5","Fc","Calculated data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","254","Oil palm fruit","1999","1999","USD","99.1","Fc","Calculated data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","254","Oil palm fruit","2001","2001","USD","87","Fc","Calculated data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","254","Oil palm fruit","2002","2002","USD","105.3","Fc","Calculated data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","254","Oil palm fruit","2010","2010","USD","120.4","Fc","Calculated data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","254","Oil palm fruit","2011","2011","USD","128.6","Fc","Calculated data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","254","Oil palm fruit","2012","2012","USD","128.6","Fc","Calculated data"
